"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"1400","Isoprenaline-15 mg/kg in Saline-Rat-Liver-3d-dn","5/268",0.744721474267456,0.999965725944956,0,0,0.801848724114118,0.236340894611024,"CD74;SDC2;AOX1;SCN4A;RAI14"
"1401","Methimazole-28 mg/kg in Water-Rat-Liver-0.25d-dn","5/268",0.744721474267456,0.999965725944956,0,0,0.801848724114118,0.236340894611024,"EEF1G;PDLIM1;SDC2;KLF9;RAI14"
"1402","Amitriptyline-160 mg/kg in Water-Rat-Heart-5d-up","6/318",0.746567902957795,0.999965725944956,0,0,0.810813090418354,0.236975291426346,"CLIC5;CD74;S100A1;COL4A1;HTRA3;KCNK3"
"1403","Benzocaine-1100 mg/kg in Corn Oil-Rat-Liver-5d-dn","6/318",0.746567902957795,0.999965725944956,0,0,0.810813090418354,0.236975291426346,"EEF1G;CD74;ITIH3;P4HA2;SERPINI2;CRYM"
"1404","Cholecalciferol-8 mg/kg in CMC-Rat-Liver-1d-up","6/318",0.746567902957795,0.999965725944956,0,0,0.810813090418354,0.236975291426346,"PDLIM1;MMP14;ITIH3;SDC2;CHD7;KLF9"
"1405","Fluoxetine-52 mg/kg in CMC-Rat-Heart-5d-up","6/318",0.746567902957795,0.999965725944956,0,0,0.810813090418354,0.236975291426346,"EEF1G;CLIC5;MMP14;HLA-DMB;SCHIP1;DDIT4L"
"1406","Hydroxyurea-59 mg/kg in Saline-Rat-Spleen-0.25d-dn","6/318",0.746567902957795,0.999965725944956,0,0,0.810813090418354,0.236975291426346,"EEF1G;CD74;ZCCHC7;MMP14;HLA-DMB;COL4A1"
"1407","Pentoxifylline-1170 mg/kg in CMC-Rat-Heart-5d-dn","6/318",0.746567902957795,0.999965725944956,0,0,0.810813090418354,0.236975291426346,"COL4A1;GPC1;HTRA3;S100A13;SCN4A;KCNK3"
"1408","SCH-351591-4.6 mg/kg in CMC-Rat-Heart-1d-up","6/318",0.746567902957795,0.999965725944956,0,0,0.810813090418354,0.236975291426346,"EEF1G;PDLIM1;CD74;S100A16;TCF4;RAI14"
"1409","Simvastatin-15 mg/kg in Corn Oil-Rat-Liver-0.25d-up","6/318",0.746567902957795,0.999965725944956,0,0,0.810813090418354,0.236975291426346,"GREM1;GPR176;ITIH3;SDC2;SERPINI2;RAI14"
"1410","Verapamil-108 mg/kg in Water-Rat-Heart-1d-up","6/318",0.746567902957795,0.999965725944956,0,0,0.810813090418354,0.236975291426346,"PDLIM1;GLDC;NPY;SERPINI2;SCN4A;RAI14"
"1411","Cyclosporin A-350 mg/kg in Corn Oil-Rat-Spleen-1d-dn","5/269",0.747623542785027,0.999965725944956,0,0,0.798769975465818,0.232326810533291,"ZCCHC7;MMP14;GLDC;SERPINI2;RAI14"
"1412","Thioridazine-63 mg/kg in Corn Oil-Rat-Heart-1d-dn","5/269",0.747623542785027,0.999965725944956,0,0,0.798769975465818,0.232326810533291,"MMP14;GPC1;KLF9;DDIT4L;TCF4"
"1413","Acetazolamide-250 mg/kg in Corn Oil-Rat-Kidney-1d-up","6/319",0.749234301499362,0.999965725944956,0,0,0.808180595258113,0.233324586923069,"CD74;HLA-DMB;S100A1;DDIT4L;CRMP1;RAI14"
"1414","Bithionol-333 mg/kg in Corn Oil-Rat-Spleen-5d-up","6/319",0.749234301499362,0.999965725944956,0,0,0.808180595258113,0.233324586923069,"EEF1G;CLIC5;ZCCHC7;HLA-DMA;HLA-DMB;TCF4"
"1415","Citalopram-90 mg/kg in Corn Oil-Rat-Heart-5d-up","6/319",0.749234301499362,0.999965725944956,0,0,0.808180595258113,0.233324586923069,"PDLIM1;CLIC5;GPC1;KLF9;PDK4;GSTM5"
"1416","Doxycycline-1000 mg/kg in Water-Rat-Liver-1d-dn","6/319",0.749234301499362,0.999965725944956,0,0,0.808180595258113,0.233324586923069,"CD74;CDKN1A;ITIH3;S100A16;SERPINI2;NFATC4"
"1417","Finasteride-800 mg/kg in Corn Oil-Rat-Kidney-1d-up","6/319",0.749234301499362,0.999965725944956,0,0,0.808180595258113,0.233324586923069,"CD74;VNN1;MME;FST;KLF9;ID4"
"1418","Pentobarbital-70 mg/kg in Water-Rat-Liver-3d-up","6/319",0.749234301499362,0.999965725944956,0,0,0.808180595258113,0.233324586923069,"CD74;ITIH3;SDC2;SERPINI2;SCN4A;RAI14"
"1419","Bezafibrate-100 mg/kg in Corn Oil-Rat-Liver-0.25d-up","5/270",0.750501185198002,0.999965725944956,0,0,0.795714462656373,0.228381229535094,"CD74;ITIH3;VNN1;KLF9;PDK4"
"1420","Clofibrate-500 mg/kg in Corn Oil-Rat-Kidney-1d-up","5/270",0.750501185198002,0.999965725944956,0,0,0.795714462656373,0.228381229535094,"CD74;VNN1;COL4A1;SCN4A;RAI14"
"1421","Enrofloxacin-2000 mg/kg in CMC-Rat-Kidney-1d-dn","5/270",0.750501185198002,0.999965725944956,0,0,0.795714462656373,0.228381229535094,"CD74;COL4A1;SDC2;DDIT4L;CRYM"
"1422","Etoposide-100 mg/kg in Corn Oil-Rat-Liver-1d-dn","5/270",0.750501185198002,0.999965725944956,0,0,0.795714462656373,0.228381229535094,"CD74;HLA-DMB;GLDC;SERPINI2;SCN4A"
"1423","Fluphenazine-22 mg/kg in Corn Oil-Rat-Liver-1d-dn","5/270",0.750501185198002,0.999965725944956,0,0,0.795714462656373,0.228381229535094,"CD74;COL4A1;KLF9;SERPINI2;AOX1"
"1424","Fluvastatin-5 mg/kg in Corn Oil-Rat-Liver-3d-dn","5/270",0.750501185198002,0.999965725944956,0,0,0.795714462656373,0.228381229535094,"GLDC;KLF9;PDK4;SERPINI2;SCN4A"
"1425","Lead (II) Acetate-200 mg/kg in Saline-Rat-Spleen-0.25d-dn","5/270",0.750501185198002,0.999965725944956,0,0,0.795714462656373,0.228381229535094,"MMP14;GLDC;SERPINI2;SCN4A;RAI14"
"1426","Aflatoxin B1-0.3 mg/kg in CMC-Rat-Liver-3d-up","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"PDLIM1;CD74;CDKN1A;ITIH3;KLF9;CRYM"
"1427","Carboplatin-14 mg/kg in Saline-Rat-Liver-3d-dn","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"EEF1G;NOS2;GLDC;SDC2;AOX1;RAI14"
"1428","Carmustine-16 mg/kg in Corn Oil-Rat-Liver-5d-up","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"PDLIM1;CD74;CDKN1A;ITIH3;S100A16;COL4A1"
"1429","Chlorzoxazone-763 mg/kg in CMC-Rat-Liver-5d-dn","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"CD74;CDKN1A;ITIH3;COL4A1;SERPINI2;SCN4A"
"1430","Dobutamine-43 mg/kg in Saline-Rat-Heart-1d-up","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"EEF1G;CLIC5;HLA-DMB;S100A16;PDK4;SERPINI2"
"1431","Genistein-375 mg/kg in Corn Oil-Rat-Liver-3d-up","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"PDLIM1;CDKN1A;ITIH3;SDC2;KLF9;CRYM"
"1432","Ibuprofen-90 mg/kg in Corn Oil-Rat-Liver-1d-dn","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"CD74;CDKN1A;ITIH3;S100A16;KLF9;AOX1"
"1433","Losartan-1000 mg/kg in Water-Rat-Heart-1d-up","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"CLIC5;CD74;S100A16;COL4A1;KLF9;PDK4"
"1434","Sumatriptan-1100 mg/kg in Water-Rat-Brain-3d-up","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"MMP14;ITIH3;S100A1;COL4A1;SCN4A;RAI14"
"1435","Ticlopidine-223 mg/kg in CMC-Rat-Liver-5d-dn","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"CD74;CDKN1A;ITIH3;PDK4;SERPINI2;SCN4A"
"1436","Zidovudine-1540 mg/kg in Corn Oil-Rat-Liver-0.25d-dn","6/320",0.751880395488628,0.999965725944956,0,0,0.80556486758297,0.22972939088529,"ITIH3;S100A16;SDC2;KLF9;SCN4A;RAI14"
"1437","Oxcarbazepine-1600 mg/kg in CMC-Rat-Brain-3d-dn","7/369",0.751958591482232,0.999965725944956,0,0,0.81495962600935,0.23232381759351,"MMP14;ITIH3;S100A16;COL4A1;MAP1B;SCHIP1;GPM6B"
"1438","Aceclofenac-9 mg/kg in Corn Oil-Rat-Kidney-3d-dn","5/271",0.753354444018629,0.999965725944956,0,0,0.792681923627449,0.224502940609014,"GLDC;S100A16;DDIT4L;TCF4;RAI14"
"1439","Atorvastatin-2.5 mg/kg in Corn Oil-Rat-Liver-1d-dn","5/271",0.753354444018629,0.999965725944956,0,0,0.792681923627449,0.224502940609014,"PDLIM1;CD74;ITIH3;HLA-DMB;S100A16"
"1440","Carboplatin-6 mg/kg in Saline-Rat-Bone marrow-0.25d-up","5/271",0.753354444018629,0.999965725944956,0,0,0.792681923627449,0.224502940609014,"EEF1G;MMP14;GLDC;SERPINI2;SCN4A"
"1441","Colchicine-2000 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","5/271",0.753354444018629,0.999965725944956,0,0,0.792681923627449,0.224502940609014,"EEF1G;PDLIM1;MMP14;ITIH3;S100A16"
"1442","Cytarabine-487 mg/kg in Saline-Rat-Spleen-1d-dn","5/271",0.753354444018629,0.999965725944956,0,0,0.792681923627449,0.224502940609014,"CD74;MMP14;SERPINI2;SCN4A;RAI14"
"1443","Lomustine-8.75 mg/kg in Corn Oil-Rat-Spleen-5d-up","5/271",0.753354444018629,0.999965725944956,0,0,0.792681923627449,0.224502940609014,"ZCCHC7;HLA-DMA;SEMA6A;COL4A1;TCF4"
"1444","Streptomycin-120 mg/kg in Saline-Rat-Bone marrow-5d-dn","5/271",0.753354444018629,0.999965725944956,0,0,0.792681923627449,0.224502940609014,"GLDC;SERPINI2;CRMP1;SCN4A;RAI14"
"1445","2-Amino-4-Nitrophenol-625 mg/kg in CMC-Rat-Heart-1d-dn","6/321",0.75450620581976,0.999965725944956,0,0,0.80296574770259,0.226188847322451,"PDLIM1;MMP14;S100A16;COL4A1;GPC1;SERPINI2"
"1446","Erythromycin-1500 mg/kg in CMC-Rat-Kidney-3d-dn","6/321",0.75450620581976,0.999965725944956,0,0,0.80296574770259,0.226188847322451,"GREM1;CD74;S100A16;COL4A1;DDIT4L;CRYM"
"1447","Famciclovir-112 mg/kg in Saline-Rat-Spleen-0.25d-up","6/321",0.75450620581976,0.999965725944956,0,0,0.80296574770259,0.226188847322451,"EEF1G;CLIC5;HLA-DMA;HLA-DMB;NPY;RAI14"
"1448","Gabapentin-100 mg/kg in Water-Rat-Heart-5d-up","6/321",0.75450620581976,0.999965725944956,0,0,0.80296574770259,0.226188847322451,"CLIC5;HLA-DMB;S100A1;NPY;KLF9;PDK4"
"1449","Hydrocortisone-56 mg/kg in Corn Oil-Rat-Heart-3d-up","6/321",0.75450620581976,0.999965725944956,0,0,0.80296574770259,0.226188847322451,"CLIC5;CDKN1A;PDK4;DDIT4L;PACSIN3;BVES"
"1450","Iproniazid-46 mg/kg in Water-Rat-Brain-3d-dn","6/321",0.75450620581976,0.999965725944956,0,0,0.80296574770259,0.226188847322451,"ITIH3;MAP1B;GPC1;KLF9;CRYM;GPM6B"
"1451","Levofloxacin-739 mg/kg in Water-Rat-Heart-1d-dn","6/321",0.75450620581976,0.999965725944956,0,0,0.80296574770259,0.226188847322451,"EEF1G;CD74;SCHIP1;PACSIN3;SLC27A3;BVES"
"1452","Valproic Acid-850 mg/kg in Water-Rat-Bone marrow-3d-up","6/321",0.75450620581976,0.999965725944956,0,0,0.80296574770259,0.226188847322451,"EEF1G;HLA-DMB;GLDC;SERPINI2;SCN4A;RAI14"
"1453","Ebastine-2000 mg/kg in Water-Rat-Heart-5d-up","5/272",0.756183365567892,0.999965725944956,0,0,0.789672100246683,0.220690755682022,"GPC1;KLF9;PDK4;SCN4A;KCNK3"
"1454","Irinotecan-5 mg/kg in Saline-Rat-Heart-1d-up","5/272",0.756183365567892,0.999965725944956,0,0,0.789672100246683,0.220690755682022,"COL4A1;KLF9;PDK4;PACSIN3;TCF4"
"1455","Lead (II) Acetate-600 mg/kg in Saline-Rat-Kidney-5d-dn","5/272",0.756183365567892,0.999965725944956,0,0,0.789672100246683,0.220690755682022,"S100A1;SDC2;SCN4A;SLC2A5;CRYM"
"1456","N-Nitrosodiethylamine-1.67 mg/kg in Saline-Rat-Spleen-1d-dn","5/272",0.756183365567892,0.999965725944956,0,0,0.789672100246683,0.220690755682022,"CD74;MMP14;GLDC;SERPINI2;RAI14"
"1457","Lead(IV) Acetate-600 mg/kg in Saline-Rat-Bone marrow-1d-up","7/371",0.756851933934652,0.999965725944956,0,0,0.81039729501268,0.225766670313663,"EEF1G;PDLIM1;CD74;HLA-DMB;NPY;SCN4A;RAI14"
"1458","Ketoprofen-4 mg/kg in Corn Oil-Rat-Kidney-0.25d-up","6/322",0.757111755832052,0.999965725944956,0,0,0.800383077948035,0.222702114531414,"GLDC;COL4A1;DDIT4L;SCN4A;CRYM;RAI14"
"1459","Mitomycin C-1.7 mg/kg in Saline-Rat-Bone marrow-3d-up","6/322",0.757111755832052,0.999965725944956,0,0,0.800383077948035,0.222702114531414,"GLDC;NPY;SERPINI2;CRMP1;SCN4A;RAI14"
"1460","Sulindac-23 mg/kg in Corn Oil-Rat-Kidney-5d-dn","6/322",0.757111755832052,0.999965725944956,0,0,0.800383077948035,0.222702114531414,"CD74;CDKN1A;KLF9;PDK4;SLC2A5;CRYM"
"1461","Leflunomide-30 mg/kg in Corn Oil-Rat-Kidney-1d-up","4/222",0.757392196206853,0.999965725944956,0,0,0.774007451624534,0.21507659844402,"S100A16;SERPINI2;CRYM;RAI14"
"1462","Atropine-2.3 mg/kg in Water-Rat-Liver-5d-dn","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"CD74;SERPINI2;SCN4A;CRYM;RAI14"
"1463","Atropine-94 mg/kg in Water-Rat-Liver-5d-dn","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"CD74;ITIH3;SERPINI2;SCN4A;RAI14"
"1464","Chlortetracycline-1500 mg/kg in CMC-Rat-Liver-5d-dn","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"CDKN1A;ITIH3;KLF9;SERPINI2;CRYM"
"1465","Ibuprofen-54 mg/kg in Corn Oil-Rat-Kidney-3d-dn","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"CD74;HLA-DMB;GLDC;SCN4A;RAI14"
"1466","Lomustine-4.2 mg/kg in Corn Oil-Rat-Liver-3d-dn","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"CD74;S100A16;SERPINI2;SCN4A;RAI14"
"1467","Mannitol-1000 mg/kg in Saline-Rat-Kidney-5d-dn","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"S100A1;FST;DDIT4L;SCN4A;CRYM"
"1468","Methyldopa-325 mg/kg in Water-Rat-Liver-3d-up","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"SOCS2;CDKN1A;GLDC;KLF9;SCN4A"
"1469","Oxymetazoline-0.5 mg/kg in Water-Rat-Liver-1d-dn","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"CD74;S100A16;SERPINI2;CRYM;NFATC4"
"1470","Procainamide-755 mg/kg in Water-Rat-Heart-3d-dn","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"CDKN1A;COL4A1;GPC1;TCF4;KCNK3"
"1471","Valacyclovir-88 mg/kg in CMC-Rat-Kidney-3d-dn","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"EEF1G;CD74;S100A1;FST;DDIT4L"
"1472","Venlafaxine-1481 uM in DMSO-Rat-Primary rat hepatocytes-0.67d-dn","5/273",0.758987999639874,0.999965725944956,0,0,0.78668473823443,0.21694350938777,"EEF1G;PDLIM1;MMP14;ITIH3;S100A16"
"1473","Flunarizine-126 mg/kg in CMC-Rat-Heart-1d-up","7/372",0.759272551386511,0.999965725944956,0,0,0.80813487881981,0.222555879315232,"PDLIM1;CD74;MMP14;S100A16;KLF9;TCF4;ADAMTS9"
"1474","Diphenidol-300 mg/kg in Water-Rat-Heart-5d-dn","6/323",0.759697071951169,0.999965725944956,0,0,0.79781670263988,0.21926836410439,"EEF1G;CD74;S100A16;COL4A1;HTRA3;TCF4"
"1475","Indomethacin-12 mg/kg in Water-Rat-Liver-1d-dn","6/323",0.759697071951169,0.999965725944956,0,0,0.79781670263988,0.21926836410439,"CD74;ITIH3;S100A16;SDC2;SERPINI2;AOX1"
"1476","NN-Dimethylformamide-1400 mg/kg in Saline-Rat-Bone marrow-5d-dn","6/323",0.759697071951169,0.999965725944956,0,0,0.79781670263988,0.21926836410439,"EEF1G;MMP14;CHRNB4;HLA-DMB;EBF1;CRMP1"
"1477","Trichloroacetic Acid-474 mg/kg in Corn Oil-Rat-Liver-5d-up","6/323",0.759697071951169,0.999965725944956,0,0,0.79781670263988,0.21926836410439,"PDLIM1;ITIH3;COL4A1;SDC2;KLF9;PDK4"
"1478","Cerivastatin-7 mg/kg in Corn Oil-Rat-Skeletal muscle-5d-up","5/274",0.761768399356135,0.999965725944956,0,0,0.783719587092156,0.213260058644365,"CDKN1A;MYBPC2;KLF9;PDK4;PACSIN3"
"1479","Chlorpromazine-73 mg/kg in Water-Rat-Liver-5d-up","5/274",0.761768399356135,0.999965725944956,0,0,0.783719587092156,0.213260058644365,"ITIH3;SDC2;SERPINI2;SCN4A;RAI14"
"1480","Diphenhydramine-10.9 mg/kg in Water-Rat-Heart-5d-dn","5/274",0.761768399356135,0.999965725944956,0,0,0.783719587092156,0.213260058644365,"S100A16;GPC1;PDK4;SCN4A;RAI14"
"1481","Fenofibrate-430 mg/kg in Corn Oil-Rat-Skeletal muscle-5d-up","5/274",0.761768399356135,0.999965725944956,0,0,0.783719587092156,0.213260058644365,"CLIC5;MYBPC2;KLF9;PACSIN3;RAI14"
"1482","Lamivudine-1300 mg/kg in Water-Rat-Liver-1d-dn","5/274",0.761768399356135,0.999965725944956,0,0,0.783719587092156,0.213260058644365,"CD74;S100A16;SDC2;KLF9;NFATC4"
"1483","Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-5d-dn","5/274",0.761768399356135,0.999965725944956,0,0,0.783719587092156,0.213260058644365,"MMP14;EBF1;SERPINI2;SCN4A;RAI14"
"1484","Clemastine-2500 mg/kg in CMC-Rat-Heart-5d-dn","6/324",0.762262182792373,0.999965725944956,0,0,0.795266468056935,0.215886781576031,"CD74;COL4A1;SCHIP1;DDIT4L;TCF4;SCN4A"
"1485","Ferrocene-330 mg/kg in CMC-Rat-Kidney-1d-dn","6/324",0.762262182792373,0.999965725944956,0,0,0.795266468056935,0.215886781576031,"CD74;S100A16;S100A1;COL4A1;ID4;CRYM"
"1486","Indomethacin-9.6 mg/kg in Water-Rat-Heart-5d-dn","6/324",0.762262182792373,0.999965725944956,0,0,0.795266468056935,0.215886781576031,"EEF1G;CD74;CDKN1A;MMP14;GPC1;SCHIP1"
"1487","Mevastatin-1200 mg/kg in CMC-Rat-Kidney-5d-up","6/324",0.762262182792373,0.999965725944956,0,0,0.795266468056935,0.215886781576031,"CD74;CDKN1A;EDNRB;HLA-DMB;SEMA6A;KLF9"
"1488","Ofloxacin-3000 mg/kg in Water-Rat-Kidney-3d-up","6/324",0.762262182792373,0.999965725944956,0,0,0.795266468056935,0.215886781576031,"CD74;CDKN1A;HLA-DMB;GLDC;IRAK2;KLF9"
"1489","Pyrilamine-688 mg/kg in Water-Rat-Heart-1d-up","6/324",0.762262182792373,0.999965725944956,0,0,0.795266468056935,0.215886781576031,"MMP14;P4HA2;NPY;GPC1;PDK4;CRYM"
"1490","Spironolactone-300 mg/kg in CMC-Rat-Kidney-5d-dn","6/324",0.762262182792373,0.999965725944956,0,0,0.795266468056935,0.215886781576031,"MMP14;S100A16;S100A1;COL4A1;FST;DDIT4L"
"1491","Hydrazine-45 mg/kg in Water-Rat-Kidney-1d-dn","3/172",0.762616629359106,0.999965725944956,0,0,0.749081486638048,0.203000952284567,"CD74;GLDC;FST"
"1492","Aconitine-0.9 mg/kg in CMC-Rat-Heart-5d-up","5/275",0.764524621157565,0.999965725944956,0,0,0.780776400032418,0.209639282101576,"CLIC5;CD74;SCHIP1;LNX1;KCNK3"
"1493","Amoxapine-313 mg/kg in CMC-Rat-Liver-3d-dn","5/275",0.764524621157565,0.999965725944956,0,0,0.780776400032418,0.209639282101576,"PDLIM1;CD74;ITIH3;COL4A1;CRYM"
"1494","Benzethonium Chloride-30 mg/kg in Corn Oil-Rat-Liver-5d-up","5/275",0.764524621157565,0.999965725944956,0,0,0.780776400032418,0.209639282101576,"CD74;ITIH3;HLA-DMB;COL4A1;SCN4A"
"1495","Citalopram-90 mg/kg in Corn Oil-Rat-Liver-3d-dn","5/275",0.764524621157565,0.999965725944956,0,0,0.780776400032418,0.209639282101576,"CD74;KLF9;PDK4;SERPINI2;SCN4A"
"1496","Ifosfamide-143 mg/kg in Saline-Rat-Heart-5d-dn","5/275",0.764524621157565,0.999965725944956,0,0,0.780776400032418,0.209639282101576,"CD74;S100A16;HTRA3;PDK4;TCF4"
"1497","Loratadine-10 mg/kg in Water-Rat-Heart-5d-dn","5/275",0.764524621157565,0.999965725944956,0,0,0.780776400032418,0.209639282101576,"PDLIM1;MMP14;S100A16;SCN4A;RAI14"
"1498","Methotrexate-27 mg/kg in Corn Oil-Rat-Liver-1d-up","5/275",0.764524621157565,0.999965725944956,0,0,0.780776400032418,0.209639282101576,"ITIH3;GLDC;SDC2;KLF9;PACSIN3"
"1499","Neostigmine Bromide-11 mg/kg in Water-Rat-Liver-1d-dn","5/275",0.764524621157565,0.999965725944956,0,0,0.780776400032418,0.209639282101576,"CD74;ITIH3;KLF9;SERPINI2;NFATC4"
"1500","Pantoprazole-1100 mg/kg in Water-Rat-Liver-3d-dn","5/275",0.764524621157565,0.999965725944956,0,0,0.780776400032418,0.209639282101576,"CD74;ITIH3;GLDC;SDC2;CRYM"
"1501","Aconitine-0.9 mg/kg in CMC-Rat-Heart-5d-dn","6/325",0.76480711975236,0.999965725944956,0,0,0.792732222405544,0.212556565498009,"PDLIM1;CDKN1A;S100A16;COL4A1;GPC1;PDK4"
"1502","Chlorpyrifos-82 mg/kg in CMC-Rat-Heart-5d-dn","6/325",0.76480711975236,0.999965725944956,0,0,0.792732222405544,0.212556565498009,"PDLIM1;CD74;CDKN1A;S100A1;COL4A1;HTRA3"
"1503","Cisplatin-2 mg/kg in Saline-Rat-Spleen-1d-dn","6/325",0.76480711975236,0.999965725944956,0,0,0.792732222405544,0.212556565498009,"EEF1G;CD74;MMP14;HLA-DMB;NPY;SERPINI2"
"1504","Oxcarbazepine-1600 mg/kg in CMC-Rat-Heart-5d-dn","6/325",0.76480711975236,0.999965725944956,0,0,0.792732222405544,0.212556565498009,"PDLIM1;CD74;COL4A1;GPC1;HTRA3;GSTM5"
"1505","Tacrine-24 mg/kg in Water-Rat-Liver-5d-dn","6/325",0.76480711975236,0.999965725944956,0,0,0.792732222405544,0.212556565498009,"CD74;CDKN1A;ITIH3;COL4A1;SCN4A;RAI14"
"1506","Allyl Alcohol-32 mg/kg in Saline-Rat-Liver-5d-dn","5/276",0.767256724912594,0.999965725944956,0,0,0.777854933910389,0.20608007948588,"SOCS2;CD74;ITIH3;SDC2;CRYM"
"1507","Antipyrine-1500 mg/kg in CMC-Rat-Kidney-3d-dn","5/276",0.767256724912594,0.999965725944956,0,0,0.777854933910389,0.20608007948588,"CD74;S100A16;S100A1;COL4A1;KLF9"
"1508","Atorvastatin-300 mg/kg in Corn Oil-Rat-Liver-5d-up","5/276",0.767256724912594,0.999965725944956,0,0,0.777854933910389,0.20608007948588,"ITIH3;S100A16;COL4A1;SERPINI2;RAI14"
"1509","Auranofin-33 mg/kg in CMC-Rat-Kidney-1d-up","5/276",0.767256724912594,0.999965725944956,0,0,0.777854933910389,0.20608007948588,"GLDC;SERPINI2;DDIT4L;SCN4A;CRYM"
"1510","Chlorpromazine-18 mg/kg in Water-Rat-Liver-1d-up","5/276",0.767256724912594,0.999965725944956,0,0,0.777854933910389,0.20608007948588,"ITIH3;GLDC;AOX1;SCN4A;RAI14"
"1511","Clomipramine-115 mg/kg in Water-Rat-Liver-3d-up","5/276",0.767256724912594,0.999965725944956,0,0,0.777854933910389,0.20608007948588,"PDLIM1;CDKN1A;SDC2;PDK4;SCN4A"
"1512","Flubendazole-1200 mg/kg in Corn Oil-Rat-Liver-3d-up","5/276",0.767256724912594,0.999965725944956,0,0,0.777854933910389,0.20608007948588,"PDLIM1;CD74;CDKN1A;GLDC;KLF9"
"1513","Gliclazide-1500 mg/kg in CMC-Rat-Kidney-3d-dn","5/276",0.767256724912594,0.999965725944956,0,0,0.777854933910389,0.20608007948588,"CD74;S100A16;COL4A1;KLF9;DDIT4L"
"1514","Ibuprofen-275 mg/kg in Corn Oil-Rat-Liver-1d-up","5/276",0.767256724912594,0.999965725944956,0,0,0.777854933910389,0.20608007948588,"CD74;ITIH3;VNN1;SDC2;PDK4"
"1515","NN-Dimethylformamide-1400 mg/kg in Saline-Rat-Kidney-3d-up","5/276",0.767256724912594,0.999965725944956,0,0,0.777854933910389,0.20608007948588,"GLDC;SERPINI2;SCN4A;CRYM;RAI14"
"1516","3-Chloroaniline-200 mg/kg in CMC-Rat-Kidney-1d-dn","6/326",0.767331916554992,0.999965725944956,0,0,0.790213815789474,0.209276927622654,"EEF1G;CD74;MMP14;ID4;CRYM;TERF2"
"1517","4-Chloroaniline-75 mg/kg in CMC-Rat-Kidney-3d-up","6/326",0.767331916554992,0.999965725944956,0,0,0.790213815789474,0.209276927622654,"GREM1;CDKN1A;EDNRB;GLDC;IRAK2;KLF9"
"1518","Benzyl Acetate-1868 mg/kg in CMC-Rat-Kidney-5d-up","6/326",0.767331916554992,0.999965725944956,0,0,0.790213815789474,0.209276927622654,"EEF1G;CD74;VNN1;HLA-DMB;GLDC;RAI14"
"1519","Celecoxib-400 mg/kg in Corn Oil-Rat-Liver-1d-dn","6/326",0.767331916554992,0.999965725944956,0,0,0.790213815789474,0.209276927622654,"PDLIM1;CD74;ITIH3;GLDC;SERPINI2;CRYM"
"1520","Cisplatin-2 mg/kg in Saline-Rat-Bone marrow-3d-up","6/326",0.767331916554992,0.999965725944956,0,0,0.790213815789474,0.209276927622654,"CD74;HLA-DMB;NPY;SERPINI2;SCN4A;RAI14"
"1521","Cytarabine-487 mg/kg in Saline-Rat-Bone marrow-1d-up","6/326",0.767331916554992,0.999965725944956,0,0,0.790213815789474,0.209276927622654,"EEF1G;PDLIM1;CD74;HLA-DMB;COL4A1;NPY"
"1522","Cytarabine-487 mg/kg in Saline-Rat-Spleen-5d-up","6/326",0.767331916554992,0.999965725944956,0,0,0.790213815789474,0.209276927622654,"EEF1G;CD74;COL4A1;NPY;SERPINI2;TCF4"
"1523","Mycophenolate Mofetil-63 mg/kg in CMC-Rat-Bone marrow-5d-up","6/326",0.767331916554992,0.999965725944956,0,0,0.790213815789474,0.209276927622654,"PDLIM1;CD74;HLA-DMA;HLA-DMB;COL4A1;NPY"
